account_id,customer_id,product_type,open_date,status
2697,2029,CreditCard,2018-05-13,Open
2698,2030,CreditCard,2018-08-14,Open
2699,2030,Mortgage,2018-07-19,Dormant
2700,2031,Chequing,2018-05-20,Open
2701,2032,Loan,2019-07-08,Dormant
2702,2033,CreditCard,2018-01-29,Closed
2703,2034,Mortgage,2018-05-05,Open
2704,2034,Loan,2018-08-16,Open
2705,2035,Loan,2019-08-11,Closed
2706,2036,Loan,2018-05-02,Dormant
2707,2036,Mortgage,2018-04-20,Open
2708,2036,Savings,2018-03-11,Dormant
2709,2037,Chequing,2018-05-26,Open
2710,2038,CreditCard,2018-04-04,Dormant
2711,2038,Loan,2018-07-09,Open
2712,2039,Savings,2018-05-04,Open
2713,2039,Chequing,2018-06-19,Open
2714,2040,Chequing,2019-11-06,Dormant
2715,2041,Chequing,2018-09-25,Open
2716,2041,Loan,2018-10-11,Closed
2717,2042,CreditCard,2018-05-27,Open
2718,2043,CreditCard,2019-03-10,Closed
2719,2044,Mortgage,2020-05-17,Open
2720,2045,Chequing,2018-02-26,Closed
2721,2045,Loan,2018-02-28,Dormant
2722,2046,Savings,2019-12-24,Open
2723,2046,Loan,2019-10-28,Dormant
2724,2047,Mortgage,2018-11-19,Open
2725,2047,Mortgage,2018-09-16,Open
2726,2047,Mortgage,2018-07-28,Closed
2727,2048,Chequing,2018-02-20,Open
2728,2049,Loan,2018-09-29,Open
2729,2050,Loan,2018-03-21,Dormant
2730,2051,CreditCard,2018-03-19,Dormant
2731,2051,Loan,2018-03-05,Dormant
2732,2051,Chequing,2018-05-26,Open
2733,2052,Savings,2018-02-07,Closed
2734,2053,CreditCard,2018-02-12,Open
2735,2054,Loan,2018-09-14,Dormant
2736,2055,Savings,2018-07-10,Open
2737,2056,Loan,2017-12-08,Dormant
2738,2057,Chequing,2020-01-12,Closed
2739,2058,Loan,2017-11-29,Closed
2740,2058,Mortgage,2017-12-15,Closed
2741,2059,Loan,2017-10-14,Dormant
2742,2059,Mortgage,2017-10-13,Open
2743,2060,Mortgage,2018-03-16,Open
2744,2061,Loan,2017-11-05,Open
2745,2061,Loan,2017-11-17,Closed
2746,2062,Loan,2018-08-17,Closed
2747,2063,CreditCard,2018-07-18,Open
2748,2063,CreditCard,2018-02-07,Open
2749,2064,Chequing,2018-02-18,Closed
2750,2065,Chequing,2019-09-05,Open
2751,2066,CreditCard,2017-10-19,Open
2752,2066,Mortgage,2018-01-24,Open
2753,2067,CreditCard,2018-06-30,Dormant
2754,2067,Chequing,2018-07-25,Dormant
2755,2068,CreditCard,2018-03-04,Open
2756,2069,Loan,2018-02-17,Open
2757,2070,Chequing,2018-05-14,Open
2758,2071,Savings,2018-01-30,Open
2759,2072,CreditCard,2017-09-18,Closed
2760,2073,Chequing,2018-06-23,Open
2761,2074,CreditCard,2017-11-06,Open
2762,2074,CreditCard,2018-03-22,Open
2763,2075,Chequing,2018-01-24,Closed
2764,2076,CreditCard,2018-08-20,Open
2765,2077,Loan,2018-08-09,Dormant
2766,2078,Mortgage,2018-12-19,Closed
2767,2079,Loan,2019-06-30,Open
2768,2080,Chequing,2018-05-14,Dormant
2769,2081,Mortgage,2018-05-29,Open
2770,2081,CreditCard,2018-06-02,Dormant
2771,2082,Mortgage,2018-05-18,Dormant
2772,2083,CreditCard,2017-11-30,Closed
2773,2083,Chequing,2018-01-22,Dormant
2774,2084,Chequing,2018-11-16,Open
2775,2085,CreditCard,2017-11-17,Dormant
2776,2085,Mortgage,2017-11-03,Open
2777,2086,Savings,2017-12-02,Closed
2778,2086,CreditCard,2017-12-21,Open
2779,2087,Loan,2018-01-28,Open
2780,2087,Loan,2017-11-15,Open
2781,2088,Mortgage,2018-06-04,Open
2782,2088,CreditCard,2018-06-29,Open
2783,2088,Chequing,2018-02-09,Open
2784,2089,Mortgage,2019-11-18,Dormant
2785,2090,Savings,2018-08-12,Closed
2786,2091,Chequing,2018-08-17,Closed
2787,2092,Chequing,2018-02-28,Closed
2788,2093,CreditCard,2018-02-18,Open
2789,2094,Chequing,2019-04-27,Closed
2790,2095,Mortgage,2018-10-04,Dormant
2791,2096,Loan,2020-12-10,Open
2792,2097,CreditCard,2018-03-11,Open
2793,2098,CreditCard,2018-03-28,Closed
2794,2099,CreditCard,2019-03-30,Dormant
2795,2099,Mortgage,2019-04-09,Open
2796,2100,Savings,2018-04-29,Dormant
2797,2101,Loan,2018-10-30,Open
2798,2102,Mortgage,2018-01-20,Closed
2799,2103,Loan,2018-07-03,Closed
2800,2103,Savings,2018-06-16,Open
2801,2104,Mortgage,2019-03-16,Open
2802,2104,Mortgage,2018-10-31,Dormant
2803,2105,Savings,2018-09-30,Dormant
2804,2106,CreditCard,2018-12-28,Closed
2805,2107,Mortgage,2018-11-07,Dormant
2806,2108,Mortgage,2018-12-01,Open
2807,2109,Mortgage,2018-04-10,Open
2808,2110,CreditCard,2018-03-25,Dormant
2809,2110,Savings,2018-03-24,Open
2810,2111,Savings,2018-03-14,Open
2811,2112,Loan,2018-05-19,Dormant
2812,2112,CreditCard,2018-06-11,Open
2813,2113,Savings,2018-03-01,Dormant
2814,2114,CreditCard,2018-03-01,Open
2815,2115,Savings,2018-06-20,Open
2816,2116,Mortgage,2019-01-05,Open
2817,2117,Loan,2018-02-19,Open
2818,2117,Chequing,2017-11-25,Open
2819,2118,Savings,2018-01-28,Open
2820,2119,Savings,2018-07-13,Open
2821,2119,Loan,2018-02-25,Dormant
2822,2120,Mortgage,2018-02-19,Dormant
2823,2120,Loan,2018-01-07,Open
2824,2121,Savings,2018-03-21,Open
2825,2121,CreditCard,2018-05-05,Open
2826,2122,Chequing,2019-12-26,Open
2827,2123,CreditCard,2018-10-18,Closed
2828,2124,Savings,2020-02-08,Open
2829,2125,Loan,2018-10-20,Open
2830,2125,Chequing,2018-09-06,Open
2831,2126,CreditCard,2018-05-26,Closed
2832,2127,CreditCard,2018-03-06,Open
2833,2127,Loan,2018-02-23,Open
2834,2128,Chequing,2018-04-01,Dormant
2835,2128,Savings,2018-03-02,Open
2836,2129,Chequing,2018-03-01,Closed
2837,2130,Mortgage,2018-04-12,Open
2838,2131,Mortgage,2018-05-10,Closed
2839,2131,Mortgage,2018-04-01,Open
2840,2132,Loan,2018-04-20,Open
2841,2133,Savings,2018-05-27,Closed
2842,2134,Chequing,2018-03-20,Open
2843,2135,CreditCard,2018-09-13,Closed
2844,2136,Loan,2019-06-21,Open
2845,2137,Loan,2018-07-29,Open
2846,2138,Savings,2018-05-20,Open
2847,2139,Savings,2019-02-24,Open
2848,2140,CreditCard,2018-03-15,Dormant
2849,2141,Loan,2017-11-13,Open
2850,2141,Mortgage,2018-01-05,Open
2851,2142,Loan,2018-09-06,Closed
2852,2143,CreditCard,2018-03-07,Open
2853,2144,CreditCard,2018-10-06,Closed
2854,2144,Loan,2018-11-02,Dormant
2855,2144,Savings,2018-10-10,Open
2856,2145,Savings,2017-12-29,Open
2857,2146,Loan,2017-12-08,Open
2858,2147,CreditCard,2018-07-31,Open
2859,2147,Mortgage,2018-08-24,Open
2860,2148,Chequing,2018-05-29,Open
2861,2148,CreditCard,2018-05-03,Closed
2862,2149,Loan,2018-03-01,Open
2863,2150,CreditCard,2018-03-20,Open
2864,2151,Mortgage,2018-03-17,Open
2865,2151,Loan,2018-05-27,Dormant
2866,2152,Chequing,2018-11-07,Dormant
2867,2153,CreditCard,2018-03-27,Open
2868,2154,Chequing,2018-04-06,Open
2869,2155,CreditCard,2018-05-04,Open
2870,2155,Savings,2018-06-07,Dormant
2871,2156,CreditCard,2018-07-13,Dormant
2872,2156,Chequing,2018-09-08,Open
2873,2157,Chequing,2018-02-25,Dormant
2874,2158,Loan,2020-06-18,Dormant
2875,2159,CreditCard,2018-12-02,Dormant
2876,2160,Chequing,2018-09-07,Open
2877,2160,CreditCard,2018-12-07,Closed
2878,2161,Chequing,2018-07-07,Open
2879,2161,Loan,2018-06-05,Closed
2880,2162,Mortgage,2018-10-25,Open
2881,2163,Loan,2018-03-05,Open
2882,2164,Chequing,2018-02-24,Open
2883,2164,Loan,2018-01-04,Open
2884,2165,Chequing,2018-09-10,Dormant
2885,2165,Savings,2018-07-20,Open
2886,2166,CreditCard,2019-03-23,Closed
2887,2166,Chequing,2018-10-27,Open
2888,2167,Savings,2018-03-29,Open
2889,2168,Mortgage,2018-02-12,Open
2890,2169,Mortgage,2018-09-14,Dormant
2891,2169,CreditCard,2018-06-18,Dormant
2892,2170,Loan,2018-10-29,Open
2893,2170,CreditCard,2018-06-26,Open
2894,2171,Mortgage,2018-04-21,Open
2895,2172,CreditCard,2017-12-06,Open
2896,2173,Chequing,2018-05-11,Dormant
2897,2173,CreditCard,2018-04-05,Open
2898,2174,Loan,2018-02-14,Dormant
2899,2175,Mortgage,2017-12-28,Open
2900,2176,Chequing,2018-01-08,Open
2901,2176,Mortgage,2018-04-08,Closed
2902,2177,Savings,2018-02-27,Open
2903,2178,Loan,2019-08-20,Open
2904,2179,CreditCard,2018-01-26,Open
2905,2180,Chequing,2018-11-30,Dormant
2906,2180,Mortgage,2019-01-11,Dormant
2907,2181,Mortgage,2018-02-17,Open
2908,2182,Savings,2018-05-12,Open
2909,2183,CreditCard,2018-08-26,Open
2910,2184,Mortgage,2018-11-14,Open
2911,2185,Chequing,2018-06-07,Closed
2912,2186,Loan,2018-02-26,Dormant
2913,2187,Loan,2018-03-20,Open
2914,2187,Savings,2018-02-02,Open
2915,2188,Savings,2019-08-21,Open
2916,2188,CreditCard,2019-08-09,Dormant
2917,2189,Loan,2018-04-21,Open
2918,2190,Loan,2018-08-05,Open
2919,2190,Mortgage,2018-07-11,Open
2920,2191,CreditCard,2018-11-27,Open
2921,2192,Loan,2018-02-21,Open
2922,2193,Loan,2018-04-07,Open
2923,2194,Chequing,2018-08-10,Open
2924,2195,CreditCard,2018-06-10,Open
2925,2196,Mortgage,2018-03-02,Dormant
2926,2197,Savings,2018-09-27,Open
2927,2197,Mortgage,2018-12-06,Dormant
2928,2198,Chequing,2019-04-27,Open
2929,2199,Loan,2018-04-23,Open
2930,2200,CreditCard,2018-09-29,Dormant
2931,2201,Savings,2018-04-20,Dormant
2932,2201,Loan,2018-07-08,Closed
2933,2202,CreditCard,2018-02-27,Open
2934,2202,Chequing,2018-06-07,Closed
2935,2203,Chequing,2018-06-28,Open
2936,2204,CreditCard,2018-09-05,Open
2937,2205,Loan,2018-04-30,Open
2938,2206,Mortgage,2018-11-08,Closed
2939,2206,Chequing,2018-12-20,Open
2940,2207,CreditCard,2018-01-31,Closed
2941,2208,Mortgage,2018-10-30,Dormant
2942,2209,CreditCard,2018-02-12,Dormant
2943,2210,CreditCard,2018-03-30,Open
2944,2210,Mortgage,2018-02-28,Open
2945,2210,Mortgage,2018-07-05,Open
2946,2211,CreditCard,2017-12-24,Open
2947,2212,Mortgage,2018-02-20,Dormant
2948,2212,CreditCard,2018-06-05,Dormant
2949,2213,Savings,2018-04-08,Open
2950,2214,CreditCard,2018-08-22,Closed
2951,2214,Loan,2018-10-24,Open
2952,2215,CreditCard,2018-09-03,Open
2953,2216,CreditCard,2017-09-19,Open
2954,2216,Savings,2017-10-31,Dormant
2955,2217,CreditCard,2018-04-07,Open
2956,2218,Loan,2019-01-23,Open
2957,2219,CreditCard,2019-07-24,Closed
2958,2219,CreditCard,2019-07-17,Closed
2959,2220,CreditCard,2018-09-14,Dormant
2960,2221,Savings,2018-03-07,Open
2961,2222,Loan,2018-04-17,Open
2962,2223,Mortgage,2018-01-29,Dormant
2963,2224,Chequing,2018-08-10,Open
2964,2224,Savings,2018-09-18,Open
2965,2225,Savings,2019-03-09,Open
2966,2225,Chequing,2018-11-19,Dormant
2967,2226,CreditCard,2018-04-25,Open
2968,2227,Loan,2018-01-26,Dormant
2969,2228,Chequing,2018-12-07,Dormant
2970,2228,Chequing,2018-07-04,Dormant
2971,2229,CreditCard,2018-08-20,Closed
2972,2230,Loan,2018-09-25,Dormant
2973,2231,Loan,2018-02-12,Open
2974,2231,Savings,2017-11-22,Open
2975,2232,CreditCard,2018-03-04,Open
2976,2233,Savings,2018-06-09,Open
2977,2234,Savings,2018-04-26,Open
2978,2235,Mortgage,2018-02-19,Open
2979,2236,Mortgage,2019-03-18,Closed
2980,2237,Savings,2018-05-18,Closed
2981,2238,Chequing,2018-05-27,Closed
2982,2239,Mortgage,2018-07-01,Open
2983,2240,Loan,2018-10-20,Open
2984,2240,Savings,2019-01-29,Dormant
2985,2241,Chequing,2017-09-08,Open
2986,2241,Chequing,2017-11-16,Open
2987,2241,Chequing,2017-09-16,Dormant
2988,2242,CreditCard,2018-02-02,Closed
2989,2243,Chequing,2018-06-30,Open
2990,2244,Savings,2019-01-26,Open
2991,2244,Chequing,2018-11-11,Dormant
2992,2245,Loan,2018-12-27,Dormant
2993,2245,CreditCard,2019-02-05,Closed
2994,2246,Chequing,2018-03-18,Open
2995,2247,Chequing,2018-09-09,Closed
2996,2248,Loan,2018-02-28,Open
2997,2248,Mortgage,2018-04-29,Open
2998,2249,Savings,2018-04-12,Open
2999,2250,CreditCard,2019-06-16,Open
3000,2251,Chequing,2017-12-26,Open
3001,2252,Mortgage,2018-05-27,Closed
3002,2253,Loan,2018-10-18,Open
3003,2253,Loan,2018-09-12,Open
3004,2254,Savings,2020-01-17,Open
3005,2255,Loan,2018-04-03,Open
3006,2256,Chequing,2018-06-08,Open
3007,2257,Savings,2018-02-09,Dormant
3008,2257,Loan,2018-01-15,Open
3009,2258,Savings,2018-04-24,Open
3010,2258,CreditCard,2018-03-28,Dormant
3011,2259,Loan,2018-04-09,Open
3012,2260,Mortgage,2018-09-20,Open
3013,2261,CreditCard,2017-09-13,Open
3014,2262,CreditCard,2018-01-10,Closed
3015,2263,Savings,2017-12-27,Dormant
3016,2264,Loan,2018-09-18,Dormant
3017,2265,Loan,2018-04-17,Open
3018,2266,Mortgage,2018-01-15,Closed
3019,2267,Loan,2018-12-30,Open
3020,2268,Loan,2018-06-19,Open
3021,2269,Mortgage,2018-04-01,Open
3022,2269,Loan,2018-06-27,Dormant
3023,2270,Chequing,2018-08-09,Open
3024,2271,Mortgage,2018-05-24,Open
3025,2272,Loan,2020-12-22,Open
3026,2273,Savings,2018-01-11,Dormant
3027,2274,Mortgage,2018-12-06,Closed
3028,2275,Chequing,2017-09-22,Open
3029,2275,Loan,2018-02-11,Dormant
3030,2276,Chequing,2017-11-04,Dormant
3031,2277,CreditCard,2019-11-05,Open
3032,2278,Savings,2017-12-08,Open
3033,2279,Savings,2019-02-21,Closed
3034,2280,Loan,2017-10-30,Open
3035,2280,Mortgage,2018-01-26,Open
3036,2281,Mortgage,2018-03-23,Open
3037,2282,Chequing,2018-01-31,Closed
3038,2283,Chequing,2017-12-31,Closed
3039,2284,Loan,2019-04-30,Dormant
3040,2285,Chequing,2018-08-06,Dormant
3041,2285,Mortgage,2018-09-04,Open
3042,2286,CreditCard,2017-12-12,Open
3043,2287,Mortgage,2018-05-05,Open
3044,2288,Mortgage,2018-09-01,Open
3045,2289,Chequing,2018-02-20,Dormant
3046,2289,Savings,2018-05-22,Open
3047,2290,Loan,2019-08-10,Open
3048,2291,Chequing,2019-06-30,Dormant
3049,2292,CreditCard,2018-08-06,Open
3050,2292,Mortgage,2018-06-23,Dormant
3051,2293,Loan,2018-10-12,Closed
3052,2293,CreditCard,2018-06-02,Open
3053,2294,Savings,2017-11-04,Open
3054,2295,Savings,2018-02-10,Open
3055,2295,Mortgage,2018-03-17,Open
3056,2296,Chequing,2019-02-17,Dormant
3057,2297,Mortgage,2018-07-01,Open
3058,2298,Chequing,2017-11-29,Dormant
3059,2299,Chequing,2020-03-03,Open
3060,2300,Savings,2018-06-20,Dormant
3061,2301,Loan,2018-04-29,Dormant
3062,2302,Mortgage,2018-04-25,Dormant
3063,2303,CreditCard,2019-01-06,Closed
3064,2303,Mortgage,2019-01-08,Open
3065,2304,Loan,2018-06-09,Open
3066,2305,Chequing,2018-04-25,Open
3067,2306,Savings,2018-01-22,Open
3068,2306,Savings,2018-04-03,Open
3069,2307,Chequing,2018-03-29,Open
3070,2308,Chequing,2018-05-31,Open
3071,2309,Loan,2018-10-24,Open
3072,2310,Savings,2017-12-17,Dormant
3073,2311,Mortgage,2018-05-28,Open
3074,2312,Chequing,2019-06-22,Open
3075,2313,Loan,2018-07-14,Open
3076,2314,Loan,2021-04-11,Dormant
3077,2315,Chequing,2017-09-20,Open
3078,2316,Savings,2018-03-25,Open
3079,2316,Loan,2018-04-12,Dormant
3080,2317,Loan,2018-11-24,Open
3081,2318,Loan,2018-05-16,Closed
3082,2319,Savings,2018-05-05,Open
3083,2320,CreditCard,2018-09-20,Closed
3084,2321,Loan,2018-09-14,Open
3085,2322,CreditCard,2018-10-14,Open
3086,2322,Chequing,2018-06-18,Dormant
3087,2323,Loan,2018-05-14,Dormant
3088,2324,Mortgage,2018-04-27,Closed
3089,2325,Mortgage,2018-01-10,Open
3090,2326,Chequing,2018-03-24,Dormant
3091,2327,Loan,2018-07-08,Dormant
3092,2327,Mortgage,2018-08-03,Closed
3093,2327,Mortgage,2018-06-24,Dormant
3094,2328,Savings,2018-03-18,Open
3095,2329,Mortgage,2018-04-10,Open
3096,2329,Loan,2017-12-07,Closed
3097,2330,CreditCard,2018-02-19,Closed
3098,2331,Chequing,2018-08-23,Open
3099,2331,Loan,2018-10-08,Dormant
3100,2332,Chequing,2018-12-30,Dormant
3101,2333,Mortgage,2019-04-22,Open
3102,2334,Loan,2017-11-13,Dormant
3103,2335,Chequing,2019-04-13,Open
3104,2335,CreditCard,2019-07-26,Open
3105,2336,Loan,2018-08-27,Open
3106,2337,Loan,2019-04-03,Open
3107,2338,Mortgage,2018-05-15,Open
3108,2338,Mortgage,2018-08-29,Open
3109,2339,Mortgage,2018-07-18,Dormant
3110,2340,Savings,2018-07-16,Open
3111,2341,Loan,2018-10-22,Dormant
3112,2342,CreditCard,2018-12-06,Dormant
3113,2342,Savings,2018-09-15,Closed
3114,2343,Savings,2018-06-16,Open
3115,2343,Chequing,2018-06-19,Dormant
3116,2344,Savings,2017-12-18,Open
3117,2344,Savings,2017-12-23,Open
3118,2345,Mortgage,2018-09-11,Dormant
3119,2346,Chequing,2018-06-07,Dormant
3120,2346,Loan,2018-01-19,Open
3121,2347,Savings,2018-05-14,Open
3122,2348,Mortgage,2019-02-27,Open
3123,2348,Chequing,2019-04-21,Open
3124,2349,CreditCard,2018-09-17,Open
3125,2350,Savings,2018-07-03,Open
3126,2351,Mortgage,2018-03-11,Open
3127,2352,Chequing,2018-09-29,Open
3128,2353,Loan,2018-06-12,Open
3129,2354,Mortgage,2018-09-20,Open
3130,2354,Chequing,2018-07-27,Closed
3131,2354,Savings,2018-05-19,Dormant
3132,2355,CreditCard,2017-12-02,Open
3133,2356,CreditCard,2018-05-05,Open
3134,2357,Mortgage,2019-04-08,Open
3135,2357,Savings,2019-08-07,Closed
3136,2358,Mortgage,2018-08-14,Open
3137,2359,Chequing,2018-08-22,Dormant
3138,2359,Loan,2018-10-19,Open
3139,2360,Chequing,2018-10-10,Closed
3140,2361,Mortgage,2018-06-06,Open
3141,2362,Mortgage,2018-03-09,Open
3142,2363,Mortgage,2018-11-22,Open
3143,2364,Savings,2018-08-29,Open
3144,2365,Savings,2018-05-26,Open
3145,2366,Savings,2019-03-31,Open
3146,2367,Loan,2017-11-21,Closed
3147,2368,Loan,2018-04-06,Open
3148,2369,Savings,2018-10-26,Open
3149,2369,CreditCard,2018-06-28,Open
3150,2370,Chequing,2018-09-06,Open
3151,2370,Loan,2018-08-17,Dormant
3152,2371,Chequing,2017-11-18,Open
3153,2372,Loan,2018-01-29,Open
3154,2372,CreditCard,2018-04-29,Closed
3155,2373,Savings,2018-08-29,Open
3156,2374,CreditCard,2019-03-11,Open
3157,2375,Loan,2018-08-24,Open
3158,2376,Savings,2018-03-07,Open
3159,2377,Mortgage,2018-12-01,Dormant
3160,2378,Savings,2018-09-30,Open
3161,2379,Loan,2017-11-24,Dormant
3162,2380,Loan,2018-07-11,Dormant
3163,2380,Mortgage,2018-05-22,Open
3164,2381,Chequing,2018-03-19,Dormant
3165,2381,Savings,2018-02-26,Open
3166,2382,Mortgage,2017-09-27,Open
3167,2383,Chequing,2019-07-26,Open
3168,2383,CreditCard,2019-06-18,Dormant
3169,2384,Savings,2018-04-23,Dormant
3170,2384,Chequing,2017-11-23,Dormant
3171,2385,Chequing,2018-04-25,Open
3172,2385,Mortgage,2018-09-13,Open
3173,2386,Mortgage,2018-05-19,Open
3174,2387,Loan,2018-11-24,Dormant
3175,2387,Mortgage,2018-09-12,Open
3176,2388,CreditCard,2018-09-29,Open
3177,2389,Chequing,2018-04-04,Open
3178,2390,Mortgage,2018-10-05,Closed
3179,2390,Savings,2018-08-16,Dormant
3180,2391,Loan,2018-03-09,Open
3181,2391,Mortgage,2018-05-02,Closed
3182,2392,Mortgage,2018-07-30,Dormant
3183,2392,CreditCard,2018-06-22,Dormant
3184,2393,Savings,2018-02-06,Open
3185,2394,Chequing,2018-07-19,Open
3186,2395,Mortgage,2018-09-23,Open
3187,2396,Loan,2018-06-18,Open
3188,2396,Mortgage,2018-04-05,Closed
3189,2397,CreditCard,2018-10-28,Open
3190,2398,Chequing,2018-03-23,Closed
3191,2398,Mortgage,2018-01-10,Open
3192,2399,Mortgage,2018-12-07,Open
3193,2400,Savings,2018-05-25,Open
3194,2400,Chequing,2018-05-08,Closed
3195,2401,Mortgage,2018-09-12,Open
3196,2402,Savings,2018-07-27,Open
3197,2402,Loan,2018-07-11,Closed
3198,2403,Chequing,2018-12-08,Open
3199,2403,CreditCard,2019-04-16,Open
3200,2404,Mortgage,2018-05-24,Open
3201,2405,Chequing,2018-08-01,Open
3202,2406,Chequing,2017-12-25,Dormant
3203,2406,CreditCard,2018-04-05,Closed
3204,2406,Chequing,2018-01-11,Dormant
3205,2407,CreditCard,2018-05-18,Open
3206,2408,Mortgage,2018-02-20,Closed
3207,2409,Mortgage,2018-12-10,Closed
3208,2410,Savings,2018-10-27,Open
3209,2410,CreditCard,2018-08-31,Open
3210,2411,Mortgage,2018-11-29,Open
3211,2411,Loan,2018-11-09,Closed
3212,2412,Savings,2018-05-06,Open
3213,2412,CreditCard,2017-11-13,Closed
3214,2413,Mortgage,2019-02-13,Open
3215,2413,CreditCard,2019-06-01,Dormant
3216,2413,Chequing,2019-04-26,Open
3217,2414,Loan,2018-02-24,Dormant
3218,2414,Chequing,2018-03-28,Open
3219,2415,Chequing,2018-03-26,Dormant
3220,2415,Savings,2018-07-03,Dormant
3221,2416,Savings,2018-05-03,Dormant
3222,2417,Chequing,2019-05-20,Open
3223,2418,Mortgage,2018-07-28,Dormant
3224,2419,Mortgage,2018-06-19,Closed
3225,2419,Mortgage,2018-03-21,Dormant
3226,2420,CreditCard,2018-10-04,Closed
3227,2421,Loan,2017-10-26,Dormant
3228,2422,Loan,2018-06-23,Dormant
3229,2423,Loan,2019-02-21,Open
3230,2424,Savings,2018-06-02,Closed
3231,2425,Savings,2018-08-02,Dormant
3232,2426,Loan,2018-05-20,Open
3233,2427,Mortgage,2018-04-05,Closed
3234,2428,Chequing,2018-05-09,Open
3235,2429,Loan,2018-02-25,Dormant
3236,2430,Chequing,2018-03-19,Open
3237,2431,Mortgage,2018-06-10,Open
3238,2432,Chequing,2018-02-27,Closed
3239,2433,Loan,2018-08-04,Open
3240,2434,Chequing,2018-01-28,Open
3241,2435,Mortgage,2018-07-23,Open
3242,2435,Chequing,2018-03-17,Closed
3243,2436,Savings,2018-05-07,Open
3244,2437,CreditCard,2019-03-28,Open
3245,2437,CreditCard,2019-05-13,Open
3246,2438,CreditCard,2018-07-10,Dormant
3247,2439,Chequing,2018-03-13,Open
3248,2440,Savings,2017-10-30,Closed
3249,2441,Loan,2018-02-03,Open
3250,2442,CreditCard,2018-11-11,Open
3251,2443,Savings,2018-11-19,Open
3252,2443,Loan,2018-10-12,Open
3253,2444,Chequing,2019-07-28,Closed
3254,2444,CreditCard,2019-05-27,Open
3255,2444,Chequing,2019-07-06,Dormant
3256,2445,Loan,2018-02-06,Closed
3257,2445,CreditCard,2018-07-15,Closed
3258,2446,Loan,2018-06-21,Open
3259,2446,Loan,2018-07-24,Dormant
3260,2447,Mortgage,2018-01-25,Open
3261,2448,Savings,2018-01-25,Closed
3262,2449,Loan,2017-11-16,Dormant
3263,2450,Loan,2018-05-24,Open
3264,2450,CreditCard,2018-05-08,Open
3265,2451,Mortgage,2018-07-05,Closed
3266,2452,Loan,2018-06-10,Dormant
3267,2453,Savings,2018-02-01,Dormant
3268,2454,CreditCard,2018-07-13,Closed
3269,2455,Chequing,2018-08-26,Dormant
3270,2456,CreditCard,2018-12-15,Open
3271,2456,Savings,2019-03-26,Open
3272,2457,Mortgage,2018-05-23,Open
3273,2458,Mortgage,2018-02-21,Open
3274,2459,Mortgage,2018-06-01,Open
3275,2459,Savings,2018-04-17,Closed
3276,2460,Mortgage,2019-03-09,Closed
3277,2461,Chequing,2017-12-14,Closed
3278,2462,Mortgage,2018-04-01,Open
3279,2463,Loan,2019-12-27,Closed
3280,2464,Chequing,2018-08-07,Open
3281,2465,Mortgage,2018-08-24,Open
3282,2465,Chequing,2019-01-09,Open
3283,2466,Savings,2018-10-05,Open
3284,2467,Mortgage,2018-02-25,Dormant
3285,2468,Chequing,2017-12-20,Closed
3286,2469,Mortgage,2018-06-21,Open
3287,2470,Loan,2017-12-06,Closed
3288,2470,Chequing,2017-10-16,Dormant
3289,2471,Chequing,2018-03-17,Open
3290,2472,Loan,2018-06-30,Open
3291,2473,Loan,2018-04-22,Open
3292,2474,Mortgage,2018-08-27,Open
3293,2475,Loan,2019-08-11,Open
3294,2476,Chequing,2019-07-07,Open
3295,2477,Chequing,2019-02-24,Closed
3296,2478,Savings,2018-08-19,Open
3297,2479,Savings,2018-01-23,Open
3298,2480,CreditCard,2018-06-26,Open
3299,2480,Savings,2018-04-22,Open
3300,2481,Loan,2018-06-10,Open
3301,2482,Chequing,2017-11-02,Closed
3302,2483,CreditCard,2019-02-06,Open
3303,2484,Chequing,2018-03-14,Open
3304,2485,CreditCard,2018-04-06,Dormant
3305,2485,Chequing,2018-05-23,Open
3306,2485,Savings,2018-04-20,Dormant
3307,2486,CreditCard,2018-10-31,Open
3308,2486,Loan,2018-11-09,Open
3309,2487,Chequing,2018-05-23,Open
3310,2487,Savings,2017-12-30,Closed
3311,2488,Mortgage,2018-04-09,Open
3312,2489,Loan,2019-02-19,Closed
3313,2489,Mortgage,2018-12-29,Dormant
3314,2490,Chequing,2018-04-06,Open
3315,2491,Chequing,2018-10-19,Open
3316,2492,Loan,2018-01-31,Closed
3317,2493,Loan,2019-01-12,Open
3318,2494,Loan,2018-11-16,Open
3319,2495,Loan,2017-12-27,Open
3320,2496,Chequing,2018-09-01,Open
3321,2497,Mortgage,2018-06-07,Closed
3322,2498,Chequing,2018-11-30,Open
3323,2498,Mortgage,2018-06-15,Open
3324,2499,CreditCard,2018-02-08,Closed
3325,2500,Loan,2018-10-06,Dormant
3326,2501,Chequing,2018-07-18,Closed
3327,2501,Savings,2018-08-29,Open
3328,2502,CreditCard,2018-01-24,Closed
3329,2503,Savings,2020-02-21,Open
3330,2504,Mortgage,2018-10-27,Dormant
3331,2504,Mortgage,2018-06-02,Dormant
3332,2505,Chequing,2017-11-11,Open
3333,2506,Loan,2018-08-09,Closed
3334,2507,CreditCard,2018-06-26,Open
3335,2508,Chequing,2018-07-25,Open
3336,2509,Loan,2017-11-17,Open
3337,2510,Mortgage,2017-12-01,Open
3338,2511,Loan,2018-04-07,Open
3339,2512,Savings,2019-08-01,Closed
3340,2512,Mortgage,2019-11-06,Open
3341,2513,Chequing,2018-05-03,Open
