session_id,customer_id,device_type,start_ts,duration_s,events_count,conv_flag
468,24,Android,2025-06-04 08:55:38.652040,1207,4,0
469,24,Web,2025-07-11 10:55:38.652040,1076,13,0
470,24,iOS,2025-07-19 12:55:38.652040,196,15,0
471,25,iOS,2025-06-18 06:55:38.652040,599,21,0
472,25,Android,2025-07-06 04:55:38.652040,1523,13,0
473,25,Android,2025-08-13 00:55:38.652040,911,28,0
474,25,iOS,2025-07-16 00:55:38.652040,495,29,0
475,25,Web,2025-07-11 14:55:38.652040,1314,47,0
476,25,Android,2025-06-03 19:55:38.652040,778,30,1
477,25,Android,2025-07-06 03:55:38.652040,1066,35,1
478,25,iOS,2025-05-25 12:55:38.652040,101,26,0
479,25,iOS,2025-06-09 03:55:38.652040,1158,28,1
480,25,Web,2025-06-16 17:55:38.652040,472,9,0
481,25,Android,2025-06-21 20:55:38.652040,1263,38,0
482,25,Web,2025-06-26 21:55:38.652040,1220,4,0
483,25,iOS,2025-08-10 10:55:38.652040,1527,38,1
484,25,Android,2025-08-13 14:55:38.652040,525,26,0
485,25,Web,2025-08-02 23:55:38.652040,203,13,0
486,25,Web,2025-06-19 01:55:38.652040,903,26,0
487,25,iOS,2025-05-24 04:55:38.652040,544,39,1
488,25,Web,2025-08-02 15:55:38.652040,695,9,0
489,25,Android,2025-08-09 07:55:38.652040,944,12,1
490,25,Android,2025-07-20 07:55:38.652040,407,40,0
491,25,Android,2025-07-21 21:55:38.652040,730,27,0
492,25,iOS,2025-06-13 22:55:38.652040,1111,26,0
493,25,iOS,2025-07-03 22:55:38.652040,73,16,0
494,25,iOS,2025-08-15 05:55:38.652040,497,10,0
495,25,Android,2025-06-06 14:55:38.652040,1602,15,0
496,25,Android,2025-07-22 13:55:38.652040,1687,30,0
497,25,Android,2025-07-28 23:55:38.652040,338,37,0
498,25,Web,2025-08-10 20:55:38.652040,768,12,0
499,26,iOS,2025-07-27 15:55:38.652040,181,29,0
500,26,iOS,2025-08-14 22:55:38.652040,1796,35,0
501,26,Android,2025-07-28 00:55:38.652040,1280,34,0
502,26,iOS,2025-08-05 11:55:38.652040,1149,7,0
503,26,Android,2025-07-04 04:55:38.652040,1761,29,0
504,26,Web,2025-08-08 13:55:38.652040,162,5,0
505,26,iOS,2025-06-24 09:55:38.652040,563,16,1
506,26,Android,2025-05-28 17:55:38.652040,1029,31,0
507,26,Web,2025-06-12 21:55:38.652040,1337,20,0
508,26,Android,2025-07-14 20:55:38.652040,1500,35,0
509,26,iOS,2025-07-15 18:55:38.652040,1718,13,0
510,26,Web,2025-07-14 02:55:38.652040,1123,3,0
511,26,iOS,2025-07-17 22:55:38.652040,927,42,1
512,26,Android,2025-05-25 02:55:38.652040,1355,37,0
513,27,Android,2025-08-07 02:55:38.652040,707,48,0
514,27,Web,2025-06-08 11:55:38.652040,1420,29,0
515,27,Android,2025-07-20 01:55:38.652040,1014,24,0
516,27,Web,2025-07-21 00:55:38.652040,1091,32,0
517,27,Web,2025-08-08 07:55:38.652040,338,3,0
518,27,Web,2025-07-07 22:55:38.652040,1123,46,0
519,27,iOS,2025-06-30 03:55:38.652040,941,14,0
520,27,Android,2025-06-15 05:55:38.652040,699,30,0
521,27,iOS,2025-07-20 19:55:38.652040,287,4,0
522,27,Web,2025-07-20 05:55:38.652040,117,5,0
523,27,Android,2025-08-02 04:55:38.652040,979,10,0
524,27,iOS,2025-05-19 08:55:38.652040,1703,9,1
525,27,Android,2025-05-27 23:55:38.652040,1405,40,0
526,27,iOS,2025-06-19 11:55:38.652040,1330,15,1
527,27,Web,2025-07-16 11:55:38.652040,1719,4,0
528,27,iOS,2025-06-11 15:55:38.652040,559,4,0
529,27,Android,2025-06-24 07:55:38.652040,1510,43,0
530,28,Web,2025-07-26 23:55:38.652040,209,23,0
531,28,Android,2025-07-11 20:55:38.652040,592,17,1
532,28,Web,2025-06-08 05:55:38.652040,104,26,0
533,28,iOS,2025-08-16 12:55:38.652040,1084,35,0
534,28,iOS,2025-07-09 06:55:38.652040,1187,45,1
535,28,Android,2025-05-25 04:55:38.652040,354,25,0
536,28,Android,2025-07-11 20:55:38.652040,1253,14,0
537,28,iOS,2025-06-05 22:55:38.652040,1401,26,0
538,28,Android,2025-06-24 18:55:38.652040,475,13,0
539,28,Web,2025-05-19 05:55:38.652040,60,29,1
540,28,Android,2025-06-08 09:55:38.652040,893,8,0
541,28,Web,2025-07-06 10:55:38.652040,1271,49,0
542,28,Android,2025-08-13 14:55:38.652040,1652,39,0
543,28,iOS,2025-06-16 06:55:38.652040,872,11,0
544,28,Web,2025-06-08 19:55:38.652040,1010,38,0
545,28,Web,2025-07-19 18:55:38.652040,207,5,0
546,28,iOS,2025-08-13 19:55:38.652040,1060,31,0
547,28,Web,2025-05-21 05:55:38.652040,1176,23,0
548,28,Android,2025-06-24 00:55:38.652040,1059,37,0
549,29,iOS,2025-06-27 01:55:38.652040,1636,14,0
550,29,Web,2025-07-29 03:55:38.652040,1270,11,0
551,29,iOS,2025-06-10 14:55:38.652040,942,34,0
552,29,Android,2025-07-28 02:55:38.652040,1496,40,0
553,29,iOS,2025-06-29 18:55:38.652040,345,19,0
554,29,Web,2025-06-23 04:55:38.652040,823,8,1
555,29,Web,2025-08-11 20:55:38.652040,1337,48,0
556,29,Android,2025-05-28 05:55:38.652040,1073,33,0
557,29,Android,2025-08-10 16:55:38.652040,1501,37,1
558,29,Android,2025-08-11 10:55:38.652040,933,43,0
559,29,iOS,2025-06-25 00:55:38.652040,589,8,0
560,29,iOS,2025-06-21 03:55:38.652040,701,12,1
561,29,Android,2025-08-01 10:55:38.652040,944,24,0
562,29,Web,2025-07-03 20:55:38.652040,1679,39,1
563,29,iOS,2025-06-12 16:55:38.652040,1217,33,0
564,30,Web,2025-07-31 05:55:38.652040,1357,8,0
565,30,Web,2025-07-13 07:55:38.652040,1653,11,0
566,30,Android,2025-06-12 12:55:38.652040,1689,25,0
567,30,Web,2025-07-20 10:55:38.652040,799,15,0
568,30,Web,2025-07-19 06:55:38.652040,148,48,1
569,30,iOS,2025-07-06 09:55:38.652040,320,40,0
570,30,iOS,2025-05-23 16:55:38.652040,125,43,0
571,30,Web,2025-06-15 04:55:38.652040,957,20,0
572,30,Android,2025-06-22 19:55:38.652040,1637,39,0
573,30,Web,2025-06-08 12:55:38.652040,875,3,0
574,30,iOS,2025-05-19 01:55:38.652040,1541,18,0
575,30,Android,2025-07-23 11:55:38.652040,33,43,0
576,30,Android,2025-08-11 15:55:38.652040,115,16,1
577,30,Web,2025-06-03 18:55:38.652040,49,48,0
578,30,Android,2025-07-20 13:55:38.652040,865,43,0
579,30,iOS,2025-08-03 00:55:38.652040,116,18,0
580,30,Web,2025-06-27 01:55:38.652040,241,22,0
581,30,Web,2025-06-28 01:55:38.652040,478,26,0
582,31,Android,2025-08-05 02:55:38.652040,1327,37,0
583,31,iOS,2025-06-28 20:55:38.652040,364,8,0
584,31,Web,2025-06-07 21:55:38.652040,1529,41,0
585,31,Android,2025-07-10 14:55:38.652040,687,11,0
586,31,Android,2025-07-14 00:55:38.652040,669,43,0
587,31,iOS,2025-07-29 03:55:38.652040,1205,10,1
588,31,Android,2025-08-14 22:55:38.652040,929,29,0
589,31,Web,2025-07-15 10:55:38.652040,673,25,0
590,31,Web,2025-06-17 05:55:38.652040,1648,14,1
591,31,iOS,2025-07-25 11:55:38.652040,347,40,1
592,31,iOS,2025-06-25 09:55:38.652040,1693,27,0
593,31,iOS,2025-06-15 23:55:38.652040,1202,27,0
594,31,iOS,2025-06-19 12:55:38.652040,592,9,0
595,31,Android,2025-05-23 23:55:38.652040,1501,29,0
596,31,Web,2025-06-28 12:55:38.652040,1007,26,0
597,31,Web,2025-06-12 06:55:38.652040,292,15,0
598,31,Android,2025-05-21 20:55:38.652040,1271,33,0
599,31,iOS,2025-07-09 21:55:38.652040,1751,6,0
600,31,Web,2025-05-19 09:55:38.652040,1293,42,1
601,31,Android,2025-06-13 22:55:38.652040,1191,47,1
602,31,iOS,2025-05-21 15:55:38.652040,737,47,0
603,31,Android,2025-05-29 04:55:38.652040,949,23,0
604,31,Web,2025-05-25 21:55:38.652040,296,11,1
605,31,Android,2025-07-01 23:55:38.652040,1579,16,0
606,32,iOS,2025-08-06 03:55:38.652040,1681,6,0
607,32,Android,2025-07-02 17:55:38.652040,1426,31,0
608,32,iOS,2025-07-24 03:55:38.652040,685,25,0
609,32,Android,2025-08-15 14:55:38.652040,872,8,0
610,32,Web,2025-07-19 13:55:38.652040,332,45,0
611,32,iOS,2025-08-02 11:55:38.652040,284,39,0
612,32,iOS,2025-06-12 05:55:38.652040,500,28,0
613,32,iOS,2025-06-10 04:55:38.652040,1515,21,0
614,32,Web,2025-08-08 21:55:38.652040,680,24,0
615,32,iOS,2025-05-27 01:55:38.652040,1026,29,0
616,32,iOS,2025-06-21 01:55:38.652040,375,16,0
617,32,iOS,2025-06-17 09:55:38.652040,1349,4,1
618,32,iOS,2025-06-20 10:55:38.652040,1481,39,0
619,33,Android,2025-06-09 19:55:38.652040,1164,30,0
620,33,iOS,2025-06-07 14:55:38.652040,1189,40,1
621,33,Web,2025-06-22 06:55:38.652040,1055,4,0
622,33,Android,2025-06-13 11:55:38.652040,1060,28,0
623,33,iOS,2025-07-17 19:55:38.652040,605,8,0
624,33,Android,2025-06-30 04:55:38.652040,1576,26,0
625,33,Android,2025-07-11 08:55:38.652040,326,48,0
626,33,Android,2025-06-07 01:55:38.652040,1185,40,0
627,33,Web,2025-08-02 04:55:38.652040,1758,6,0
628,33,Web,2025-07-29 17:55:38.652040,365,46,0
629,33,Android,2025-06-16 14:55:38.652040,102,13,0
630,33,iOS,2025-05-19 06:55:38.652040,57,35,0
631,33,Android,2025-06-13 03:55:38.652040,168,44,0
632,33,iOS,2025-06-07 08:55:38.652040,1726,26,0
633,33,iOS,2025-07-02 00:55:38.652040,1247,39,1
634,33,Web,2025-07-21 00:55:38.652040,102,21,0
635,33,Web,2025-08-06 01:55:38.652040,992,11,0
636,33,Android,2025-05-20 07:55:38.652040,1607,8,1
637,33,Web,2025-07-14 21:55:38.652040,415,47,1
638,33,iOS,2025-06-07 20:55:38.652040,178,24,0
639,34,Android,2025-05-24 23:55:38.652040,124,3,0
640,34,iOS,2025-06-23 18:55:38.652040,1407,37,0
641,34,Web,2025-07-08 09:55:38.652040,487,19,0
642,34,Android,2025-06-22 22:55:38.652040,1222,48,0
643,34,iOS,2025-07-10 11:55:38.652040,935,14,0
644,34,iOS,2025-07-29 12:55:38.652040,894,12,0
645,34,iOS,2025-06-02 20:55:38.652040,829,5,0
646,34,Web,2025-05-25 05:55:38.652040,617,4,0
647,34,Android,2025-06-04 17:55:38.652040,1011,31,0
648,34,iOS,2025-06-08 13:55:38.652040,1401,11,0
649,34,iOS,2025-07-23 05:55:38.652040,806,36,0
650,34,Web,2025-07-31 18:55:38.652040,482,40,0
651,34,Web,2025-06-09 21:55:38.652040,566,26,1
652,34,Web,2025-07-27 06:55:38.652040,1003,22,0
653,34,iOS,2025-06-11 09:55:38.652040,1646,25,0
654,34,Web,2025-06-10 16:55:38.652040,742,37,1
655,34,Android,2025-07-24 11:55:38.652040,1008,32,1
656,34,iOS,2025-06-19 05:55:38.652040,1223,44,1
657,34,iOS,2025-07-31 10:55:38.652040,598,43,0
658,34,Android,2025-08-03 06:55:38.652040,1300,31,0
659,34,iOS,2025-06-01 18:55:38.652040,53,29,0
660,34,Web,2025-06-22 15:55:38.652040,597,8,1
661,34,iOS,2025-07-14 12:55:38.652040,37,33,0
662,34,Android,2025-08-11 13:55:38.652040,268,41,1
663,35,Android,2025-06-24 08:55:38.652040,155,23,0
664,35,Android,2025-06-11 04:55:38.652040,1584,30,0
665,35,iOS,2025-06-27 00:55:38.652040,1228,49,0
666,35,Android,2025-07-24 11:55:38.652040,474,14,0
667,35,Android,2025-05-25 14:55:38.652040,1229,8,1
668,35,Web,2025-08-14 16:55:38.652040,1321,47,0
669,35,Android,2025-06-02 17:55:38.652040,1367,47,0
670,35,iOS,2025-07-25 20:55:38.652040,291,35,1
671,35,iOS,2025-07-06 07:55:38.652040,990,16,0
672,35,Web,2025-06-06 19:55:38.652040,131,9,0
673,35,iOS,2025-06-25 04:55:38.652040,1185,28,0
674,35,Android,2025-07-20 03:55:38.652040,1578,25,0
675,35,iOS,2025-07-12 22:55:38.652040,611,18,0
676,35,Android,2025-06-08 06:55:38.652040,1623,26,0
677,35,iOS,2025-06-27 00:55:38.652040,908,35,0
678,35,Web,2025-07-03 08:55:38.652040,1352,6,0
679,35,Web,2025-07-25 06:55:38.652040,57,31,0
680,35,iOS,2025-06-14 11:55:38.652040,1246,40,0
681,35,Android,2025-06-19 05:55:38.652040,405,26,1
682,35,Web,2025-06-29 13:55:38.652040,1458,26,0
683,35,iOS,2025-06-30 22:55:38.652040,896,42,0
684,36,iOS,2025-07-09 05:55:38.652040,1497,18,0
685,36,Web,2025-06-04 22:55:38.652040,137,21,0
686,36,Android,2025-07-05 19:55:38.652040,532,14,0
687,36,Web,2025-07-27 02:55:38.652040,1769,14,0
688,36,Android,2025-06-11 04:55:38.652040,423,41,0
689,36,Android,2025-06-03 17:55:38.652040,1172,4,0
690,36,Android,2025-07-05 17:55:38.652040,468,21,0
691,36,iOS,2025-07-02 18:55:38.652040,157,22,1
692,36,Web,2025-06-12 07:55:38.652040,930,16,0
693,36,iOS,2025-08-10 04:55:38.652040,548,29,0
694,36,Android,2025-07-16 07:55:38.652040,1126,41,0
695,36,Android,2025-08-06 08:55:38.652040,925,42,0
696,36,Web,2025-05-22 05:55:38.652040,417,14,0
697,37,Web,2025-07-02 10:55:38.652040,900,9,0
698,37,Web,2025-07-08 19:55:38.652040,1088,18,0
699,37,Android,2025-07-28 15:55:38.652040,1752,47,0
700,37,iOS,2025-07-05 08:55:38.652040,1629,28,0
701,37,Web,2025-07-20 11:55:38.652040,931,8,0
702,37,iOS,2025-05-28 16:55:38.652040,894,24,1
703,37,Android,2025-06-19 17:55:38.652040,970,39,0
704,37,Android,2025-06-12 01:55:38.652040,1383,37,0
705,37,iOS,2025-08-02 20:55:38.652040,1651,17,0
706,37,iOS,2025-08-13 04:55:38.652040,1232,33,0
707,37,Web,2025-07-22 14:55:38.652040,662,16,1
708,37,Web,2025-08-04 23:55:38.652040,1118,22,0
709,37,iOS,2025-05-30 14:55:38.652040,421,39,0
710,37,Android,2025-07-18 18:55:38.652040,1220,40,0
711,37,Web,2025-06-22 14:55:38.652040,1006,26,1
712,37,Android,2025-06-18 19:55:38.652040,1714,38,0
713,37,iOS,2025-08-03 14:55:38.652040,636,17,0
714,37,Web,2025-07-26 03:55:38.652040,1201,21,0
715,38,iOS,2025-07-17 12:55:38.652040,1738,12,0
716,38,Android,2025-06-09 13:55:38.652040,163,41,0
717,38,iOS,2025-07-02 07:55:38.652040,1277,31,0
718,38,Web,2025-07-16 04:55:38.652040,1301,28,0
719,38,Web,2025-07-16 11:55:38.652040,1462,6,0
720,38,Android,2025-06-30 16:55:38.652040,115,10,0
721,38,iOS,2025-05-27 10:55:38.652040,308,7,0
722,38,Web,2025-06-10 01:55:38.652040,1066,14,1
723,38,Android,2025-07-20 21:55:38.652040,1071,17,0
724,38,iOS,2025-07-02 02:55:38.652040,768,31,0
725,38,iOS,2025-07-07 19:55:38.652040,786,29,0
726,38,iOS,2025-07-07 13:55:38.652040,1085,5,0
727,38,iOS,2025-06-12 11:55:38.652040,512,32,0
728,38,Web,2025-05-31 00:55:38.652040,925,4,1
729,38,Web,2025-08-04 22:55:38.652040,705,19,0
730,38,Web,2025-06-25 08:55:38.652040,1387,25,0
731,38,Web,2025-08-15 07:55:38.652040,534,16,0
732,38,Web,2025-07-09 22:55:38.652040,1416,13,0
733,38,Android,2025-07-31 12:55:38.652040,544,24,0
734,38,iOS,2025-06-14 01:55:38.652040,387,47,0
735,38,Android,2025-06-20 20:55:38.652040,1625,49,0
736,38,iOS,2025-07-01 07:55:38.652040,202,43,1
737,38,Web,2025-05-21 09:55:38.652040,518,17,0
738,39,Web,2025-08-12 22:55:38.652040,1136,42,0
739,39,iOS,2025-08-03 19:55:38.652040,69,10,0
740,39,iOS,2025-08-09 15:55:38.652040,1451,4,0
741,39,Web,2025-05-27 05:55:38.652040,252,29,0
742,39,iOS,2025-05-28 19:55:38.652040,836,19,0
743,39,Web,2025-05-22 09:55:38.652040,1242,39,0
744,39,Web,2025-06-14 11:55:38.652040,847,16,0
745,39,iOS,2025-06-04 17:55:38.652040,1493,34,0
746,39,iOS,2025-07-22 11:55:38.652040,676,11,0
747,39,Web,2025-07-28 03:55:38.652040,765,37,0
748,39,Android,2025-07-06 08:55:38.652040,1323,28,0
749,39,Android,2025-08-14 05:55:38.652040,1798,23,1
750,39,Web,2025-06-09 04:55:38.652040,581,3,0
751,39,iOS,2025-06-13 21:55:38.652040,424,15,0
752,39,iOS,2025-06-05 12:55:38.652040,912,48,0
753,39,iOS,2025-05-27 14:55:38.652040,1691,30,0
754,39,Android,2025-08-15 05:55:38.652040,1514,20,1
755,40,iOS,2025-06-24 14:55:38.652040,260,44,0
756,40,Android,2025-06-03 04:55:38.652040,1285,35,1
757,40,Web,2025-07-02 12:55:38.652040,1467,12,0
758,40,iOS,2025-06-22 21:55:38.652040,71,25,0
759,40,Web,2025-07-22 01:55:38.652040,642,11,0
760,40,Android,2025-05-26 14:55:38.652040,227,32,0
761,40,Web,2025-08-03 17:55:38.652040,575,44,1
762,40,Web,2025-06-12 08:55:38.652040,1113,29,0
763,40,iOS,2025-06-21 22:55:38.652040,1350,28,0
764,40,iOS,2025-08-01 12:55:38.652040,1309,24,0
765,40,iOS,2025-05-25 21:55:38.652040,1182,21,0
766,40,Web,2025-08-11 22:55:38.652040,147,41,0
767,40,iOS,2025-08-10 18:55:38.652040,1694,21,0
768,40,Android,2025-07-21 05:55:38.652040,75,37,0
769,40,Web,2025-05-26 13:55:38.652040,786,44,0
770,40,Web,2025-06-17 20:55:38.652040,902,12,0
771,40,Android,2025-07-02 01:55:38.652040,1668,21,0
772,40,Android,2025-08-12 08:55:38.652040,1767,21,0
773,41,Android,2025-07-28 17:55:38.652040,1170,16,0
774,41,iOS,2025-07-17 23:55:38.652040,726,21,0
775,41,Web,2025-06-23 06:55:38.652040,1761,31,0
776,41,Android,2025-06-09 20:55:38.652040,1480,42,1
777,41,Android,2025-07-16 14:55:38.652040,152,43,0
778,41,Web,2025-05-21 01:55:38.652040,119,15,0
779,41,Android,2025-08-15 19:55:38.652040,620,30,1
780,41,Web,2025-05-21 09:55:38.652040,1641,42,0
781,41,iOS,2025-08-01 07:55:38.652040,369,10,0
782,41,Android,2025-08-07 20:55:38.652040,373,14,1
783,41,Web,2025-06-10 14:55:38.652040,1520,43,1
784,41,iOS,2025-07-13 09:55:38.652040,306,40,0
785,41,iOS,2025-07-11 19:55:38.652040,220,16,1
786,41,Web,2025-07-20 20:55:38.652040,95,22,0
787,41,iOS,2025-06-12 09:55:38.652040,1720,15,0
788,41,Web,2025-06-15 03:55:38.652040,1380,6,0
789,42,Android,2025-06-21 21:55:38.652040,1164,49,0
790,42,Web,2025-07-14 12:55:38.652040,682,42,0
791,42,Web,2025-08-09 20:55:38.652040,460,28,0
792,42,Web,2025-06-27 07:55:38.652040,183,42,0
793,42,iOS,2025-05-29 16:55:38.652040,286,11,1
794,42,Android,2025-07-08 08:55:38.652040,1281,38,0
795,42,iOS,2025-07-31 08:55:38.652040,1102,20,0
796,42,Android,2025-05-29 20:55:38.652040,1436,27,1
797,42,Android,2025-06-10 02:55:38.652040,77,38,0
798,42,Android,2025-08-12 09:55:38.652040,188,46,0
799,42,Web,2025-07-15 08:55:38.652040,1758,28,0
800,42,Android,2025-07-02 04:55:38.652040,1273,22,1
801,42,Web,2025-06-01 17:55:38.652040,261,25,0
802,42,Web,2025-06-07 16:55:38.652040,913,21,0
803,42,Web,2025-06-29 06:55:38.652040,747,13,0
804,42,Web,2025-07-24 06:55:38.652040,491,34,0
805,42,iOS,2025-07-09 17:55:38.652040,1189,29,0
806,42,iOS,2025-06-29 23:55:38.652040,917,25,0
807,42,Android,2025-05-22 23:55:38.652040,500,46,0
808,42,Android,2025-06-05 21:55:38.652040,309,6,0
809,42,Android,2025-07-13 20:55:38.652040,918,49,0
810,42,Web,2025-08-08 10:55:38.652040,1726,31,0
811,43,Web,2025-06-26 08:55:38.652040,431,3,0
812,43,Web,2025-08-14 01:55:38.652040,231,13,0
813,43,Web,2025-08-10 18:55:38.652040,1709,39,0
814,43,iOS,2025-06-17 04:55:38.652040,677,41,0
815,43,Web,2025-07-08 09:55:38.652040,777,49,0
816,43,iOS,2025-06-28 13:55:38.652040,1707,15,0
817,43,Web,2025-06-04 17:55:38.652040,1084,29,0
818,43,Web,2025-06-13 16:55:38.652040,1655,6,0
819,43,iOS,2025-07-18 11:55:38.652040,1707,46,0
820,43,Web,2025-08-02 05:55:38.652040,978,45,0
821,43,Android,2025-08-10 03:55:38.652040,1666,44,0
822,43,iOS,2025-08-06 04:55:38.652040,373,20,0
823,43,Web,2025-06-02 16:55:38.652040,1267,24,0
824,43,Android,2025-07-05 12:55:38.652040,36,11,0
825,43,iOS,2025-06-25 14:55:38.652040,1267,26,0
826,43,Android,2025-07-18 13:55:38.652040,1645,24,1
827,43,iOS,2025-07-06 14:55:38.652040,1492,10,1
828,44,Web,2025-07-09 06:55:38.652040,1089,44,1
829,44,iOS,2025-08-03 20:55:38.652040,961,46,0
830,44,Web,2025-07-12 10:55:38.652040,861,35,0
831,44,Web,2025-06-04 12:55:38.652040,85,23,0
832,44,Web,2025-08-06 07:55:38.652040,1773,48,0
833,44,Web,2025-05-22 22:55:38.652040,1008,21,1
834,44,iOS,2025-06-15 05:55:38.652040,117,3,0
835,44,iOS,2025-07-10 02:55:38.652040,909,25,0
836,44,Web,2025-05-23 06:55:38.652040,236,39,0
837,44,iOS,2025-07-15 16:55:38.652040,74,45,1
838,44,Android,2025-08-03 18:55:38.652040,285,21,0
839,44,iOS,2025-07-30 19:55:38.652040,1344,26,0
840,44,Web,2025-07-31 11:55:38.652040,855,32,0
841,44,iOS,2025-07-03 11:55:38.652040,119,45,0
842,44,iOS,2025-06-20 16:55:38.652040,1407,47,0
843,44,iOS,2025-06-18 14:55:38.652040,1022,35,0
844,44,Android,2025-05-30 17:55:38.652040,590,44,0
845,44,Web,2025-07-27 19:55:38.652040,86,48,0
846,44,iOS,2025-07-09 15:55:38.652040,129,31,0
847,45,Web,2025-08-13 16:55:38.652040,1549,19,0
848,45,Android,2025-06-28 04:55:38.652040,307,4,0
849,45,iOS,2025-08-05 07:55:38.652040,808,43,0
850,45,Android,2025-07-25 15:55:38.652040,1268,13,1
851,45,Web,2025-05-27 02:55:38.652040,326,10,0
852,45,Android,2025-07-19 15:55:38.652040,911,23,0
853,45,Android,2025-08-04 09:55:38.652040,589,11,0
854,45,Android,2025-06-24 05:55:38.652040,1669,42,0
855,45,Android,2025-07-19 15:55:38.652040,827,44,0
856,45,iOS,2025-06-27 09:55:38.652040,1111,7,0
857,45,Android,2025-08-07 16:55:38.652040,957,28,0
858,45,iOS,2025-05-26 04:55:38.652040,1196,36,0
859,45,iOS,2025-07-23 07:55:38.652040,513,19,0
860,45,iOS,2025-06-18 00:55:38.652040,213,31,1
861,45,Web,2025-08-04 21:55:38.652040,1036,20,0
862,45,Android,2025-06-23 06:55:38.652040,1495,35,0
863,45,iOS,2025-07-13 09:55:38.652040,1656,33,0
864,45,iOS,2025-08-06 11:55:38.652040,746,40,0
865,45,iOS,2025-06-16 05:55:38.652040,1569,28,0
866,45,Web,2025-07-16 00:55:38.652040,1214,4,0
867,45,iOS,2025-07-03 08:55:38.652040,453,30,0
868,45,iOS,2025-06-21 11:55:38.652040,167,45,0
869,45,iOS,2025-07-29 07:55:38.652040,974,44,0
870,45,Android,2025-06-03 13:55:38.652040,425,10,0
871,45,iOS,2025-07-20 14:55:38.652040,390,28,0
872,45,iOS,2025-06-01 04:55:38.652040,1636,16,0
873,45,Android,2025-07-25 01:55:38.652040,845,14,0
874,45,Web,2025-08-13 08:55:38.652040,1796,31,0
875,45,Web,2025-07-17 09:55:38.652040,1685,19,0
876,45,iOS,2025-08-02 05:55:38.652040,1452,8,0
877,45,Android,2025-06-29 23:55:38.652040,712,49,0
878,45,iOS,2025-05-20 10:55:38.652040,696,32,0
879,45,Android,2025-07-29 02:55:38.652040,285,41,0
880,45,Web,2025-08-06 22:55:38.652040,492,41,0
881,45,iOS,2025-05-28 13:55:38.652040,464,36,0
882,45,Android,2025-06-20 13:55:38.652040,1516,31,0
883,46,Android,2025-06-01 11:55:38.652040,1464,49,1
884,46,iOS,2025-06-30 11:55:38.652040,972,25,1
885,46,iOS,2025-08-05 10:55:38.652040,956,4,0
886,46,Android,2025-06-16 03:55:38.652040,347,17,0
887,46,Web,2025-07-09 01:55:38.652040,547,41,0
888,46,Web,2025-08-04 14:55:38.652040,803,43,0
889,46,Web,2025-08-02 17:55:38.652040,1329,7,0
890,46,Android,2025-06-22 16:55:38.652040,858,11,0
891,46,iOS,2025-06-30 04:55:38.652040,1113,46,0
892,46,iOS,2025-06-04 03:55:38.652040,1790,48,0
893,46,Web,2025-07-25 12:55:38.652040,388,21,0
894,46,Web,2025-07-03 14:55:38.652040,217,36,1
895,46,Web,2025-06-10 15:55:38.652040,1714,9,0
896,46,Web,2025-06-29 01:55:38.652040,735,23,0
897,46,Android,2025-06-28 11:55:38.652040,404,22,0
898,46,Web,2025-06-27 11:55:38.652040,847,48,0
899,46,Android,2025-05-19 21:55:38.652040,1251,23,0
900,47,Web,2025-06-21 14:55:38.652040,1010,14,0
901,47,Android,2025-07-26 06:55:38.652040,250,35,0
902,47,iOS,2025-06-14 20:55:38.652040,110,41,0
903,47,iOS,2025-07-24 14:55:38.652040,1736,4,0
904,47,Web,2025-05-30 08:55:38.652040,1248,44,0
905,47,Android,2025-08-13 09:55:38.652040,784,28,0
906,47,Android,2025-06-23 13:55:38.652040,1641,48,0
907,47,Android,2025-06-12 10:55:38.652040,1488,28,0
908,47,Web,2025-06-19 22:55:38.652040,192,12,1
909,47,Web,2025-08-06 12:55:38.652040,1548,36,0
910,47,Web,2025-08-11 07:55:38.652040,1119,21,0
911,47,iOS,2025-06-03 22:55:38.652040,957,46,1
912,47,iOS,2025-07-21 17:55:38.652040,1240,29,0
913,47,Android,2025-07-17 06:55:38.652040,213,9,0
914,48,Web,2025-06-28 09:55:38.652040,369,11,0
915,48,Web,2025-07-29 09:55:38.652040,677,46,0
916,48,Android,2025-05-22 21:55:38.652040,1402,14,0
917,48,iOS,2025-07-07 21:55:38.652040,853,20,0
918,48,Android,2025-07-17 21:55:38.652040,1577,12,1
919,48,iOS,2025-06-18 05:55:38.652040,519,22,0
920,48,Web,2025-06-22 09:55:38.652040,893,34,1
921,48,Web,2025-07-04 09:55:38.652040,1052,29,0
922,48,iOS,2025-07-30 13:55:38.652040,517,20,0
923,48,Web,2025-08-09 18:55:38.652040,1656,38,0
924,48,iOS,2025-06-05 20:55:38.652040,39,45,0
925,48,Web,2025-07-02 06:55:38.652040,1249,6,0
926,48,iOS,2025-07-22 08:55:38.652040,297,7,0
927,48,Web,2025-07-09 18:55:38.652040,1789,30,1
928,48,Android,2025-07-14 02:55:38.652040,180,31,0
929,48,iOS,2025-05-23 21:55:38.652040,1507,38,0
930,48,Android,2025-06-16 16:55:38.652040,326,7,0
931,48,Android,2025-07-02 22:55:38.652040,783,33,0
932,48,iOS,2025-06-01 09:55:38.652040,1205,26,0
